SCHOOL_YEAR,STATE_NAME,LEAID,LEA_NAME,DATA_GROUP_ID,DENOMINATOR,NUMERATOR,TEXT_VALUE,NUMERIC_VALUE,SUBGROUP
2022-2023,NEW MEXICO,3502340,SAN JON MUNICIPAL SCHOOLS,814PCT,110,22,20.0%,20,ALLLEA
2022-2023,NEW MEXICO,3502370,SANTA FE PUBLIC SCHOOLS,814PCT,11273,6290,55.8%,55.8,ALLLEA
2022-2023,NEW MEXICO,3502400,SANTA ROSA CONSOLIDATED SCHOOLS,814PCT,579,225,38.9%,38.9,ALLLEA
2022-2023,NEW MEXICO,3502430,SILVER CONSOLIDATED SCHOOLS,814PCT,2205,966,43.8%,43.8,ALLLEA
2022-2023,NEW MEXICO,3502460,SOCORRO CONSOLIDATED SCHOOLS,814PCT,1385,817,59.0%,59,ALLLEA
2022-2023,NEW MEXICO,3502490,SPRINGER MUNICIPAL SCHOOLS,814PCT,110,23,20.9%,20.9,ALLLEA
2022-2023,NEW MEXICO,3502520,TAOS MUNICIPAL SCHOOLS,814PCT,2197,1033,47.0%,47,ALLLEA
2022-2023,NEW MEXICO,3502550,TATUM MUNICIPAL SCHOOLS,814PCT,282,97,34.4%,34.4,ALLLEA
2022-2023,NEW MEXICO,3502580,TEXICO MUNICIPAL SCHOOLS,814PCT,523,100,19.1%,19.1,ALLLEA
2022-2023,NEW MEXICO,3502610,T OR C MUNICIPAL SCHOOLS,814PCT,1205,708,58.8%,58.8,ALLLEA
2022-2023,NEW MEXICO,3502640,TUCUMCARI PUBLIC SCHOOLS,814PCT,858,435,50.7%,50.7,ALLLEA
2022-2023,NEW MEXICO,3502670,TULAROSA MUNICIPAL SCHOOLS,814PCT,877,319,36.4%,36.4,ALLLEA
2022-2023,NEW MEXICO,3502730,WAGON MOUND PUBLIC SCHOOLS,814PCT,79,9,11.4%,11.4,ALLLEA
2022-2023,NEW MEXICO,3502800,ZUNI PUBLIC SCHOOLS,814PCT,1077,431,40.0%,40,ALLLEA
2022-2023,NEW MEXICO,3502801,PECOS CYBER ACADEMY,814PCT,1276,0,0.0%,0,ALLLEA
2022-2023,NEW MEXICO,3502802,VISTA GRANDE HIGH SCHOOL,814PCT,77,0,0.0%,0,ALLLEA
2022-2023,NEW YORK,3600001,DOLGEVILLE CENTRAL SCHOOL DISTRICT,814PCT,779,220,28.2%,28.2,ALLLEA
2022-2023,NEW YORK,3600002,SAUQUOIT VALLEY CENTRAL SCHOOL DISTRICT,814PCT,923,199,21.6%,21.6,ALLLEA
2022-2023,NEW YORK,3600003,EDWARDS-KNOX CENTRAL SCHOOL DISTRICT,814PCT,481,137,28.5%,28.5,ALLLEA
2022-2023,NEW YORK,3600004,ROTTERDAM-MOHONASEN CENTRAL SCHOOL DISTRICT,814PCT,2738,795,29.0%,29,ALLLEA
2022-2023,NEW YORK,3600005,BROADALBIN-PERTH CENTRAL SCHOOL DISTRICT,814PCT,1603,474,29.6%,29.6,ALLLEA
2022-2023,NEW YORK,3600006,CHERRY VALLEY-SPRINGFIELD CENTRAL SCHOOL DISTRICT,814PCT,430,119,27.7%,27.7,ALLLEA
2022-2023,NEW YORK,3600007,JASPER-TROUPSBURG CENTRAL SCHOOL DISTRICT,814PCT,371,73,19.7%,19.7,ALLLEA
2022-2023,NEW YORK,3600008,SOUTH COUNTRY CENTRAL SCHOOL DISTRICT,814PCT,3887,1505,38.7%,38.7,ALLLEA
2022-2023,NEW YORK,3600009,SARANAC CENTRAL SCHOOL DISTRICT,814PCT,1454,302,20.8%,20.8,ALLLEA
2022-2023,NEW YORK,3600010,COBLESKILL-RICHMONDVILLE CENTRAL SCHOOL DISTRICT,814PCT,1507,514,34.1%,34.1,ALLLEA
2022-2023,NEW YORK,3600011,WAYLAND-COHOCTON CENTRAL SCHOOL DISTRICT,814PCT,1239,342,27.6%,27.6,ALLLEA
2022-2023,NEW YORK,3600012,BOLIVAR-RICHBURG CENTRAL SCHOOL DISTRICT,814PCT,653,250,38.3%,38.3,ALLLEA
2022-2023,NEW YORK,3600013,ONEIDA CITY SCHOOL DISTRICT,814PCT,1688,553,32.8%,32.8,ALLLEA
2022-2023,NEW YORK,3600014,WATERLOO CENTRAL SCHOOL DISTRICT,814PCT,1367,534,39.1%,39.1,ALLLEA
2022-2023,NEW YORK,3600015,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,814PCT,1019,299,29.3%,29.3,ALLLEA
2022-2023,NEW YORK,3600016,AVERILL PARK CENTRAL SCHOOL DISTRICT,814PCT,2589,399,15.4%,15.4,ALLLEA
2022-2023,NEW YORK,3600017,GENESEE VALLEY CENTRAL SCHOOL DISTRICT,814PCT,480,154,32.1%,32.1,ALLLEA
2022-2023,NEW YORK,3600018,CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT,814PCT,696,180,25.9%,25.9,ALLLEA
2022-2023,NEW YORK,3600019,UNADILLA VALLEY CENTRAL SCHOOL DISTRICT,814PCT,754,292,38.7%,38.7,ALLLEA
2022-2023,NEW YORK,3600020,CAMPBELL-SAVONA CENTRAL SCHOOL DISTRICT,814PCT,766,158,20.6%,20.6,ALLLEA
2022-2023,NEW YORK,3600021,MATTITUCK-CUTCHOGUE UNION FREE SCHOOL DISTRICT,814PCT,1001,233,23.3%,23.3,ALLLEA
2022-2023,NEW YORK,3600023,SULLIVAN WEST CENTRAL SCHOOL DISTRICT,814PCT,996,325,32.6%,32.6,ALLLEA
2022-2023,NEW YORK,3600024,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,814PCT,788,252,32.0%,32,ALLLEA
2022-2023,NEW YORK,3600025,CHARTER SCHOOL FOR APPLIED TECHNOLOGIES,814PCT,2309,1019,44.1%,44.1,ALLLEA
2022-2023,NEW YORK,3600026,EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,814PCT,979,557,56.9%,56.9,ALLLEA
2022-2023,NEW YORK,3600029,GENESEE COMMUNITY CHARTER SCHOOL,814PCT,214,58,27.1%,27.1,ALLLEA
2022-2023,NEW YORK,3600030,ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL,814PCT,730,371,50.8%,50.8,ALLLEA
2022-2023,NEW YORK,3600032,BRIGHTER CHOICE CHARTER SCHOOL FOR BOYS,814PCT,246,124,50.4%,50.4,ALLLEA
2022-2023,NEW YORK,3600033,BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS,814PCT,326,199,61.0%,61,ALLLEA
2022-2023,NEW YORK,3600035,KING CENTER CHARTER SCHOOL,814PCT,412,206,50.0%,50,ALLLEA
2022-2023,NEW YORK,3600036,SOUTH BUFFALO CHARTER SCHOOL,814PCT,882,439,49.8%,49.8,ALLLEA
2022-2023,NEW YORK,3600038,TAPESTRY CHARTER SCHOOL,814PCT,1108,348,31.4%,31.4,ALLLEA
2022-2023,NEW YORK,3600039,AMBER CHARTER SCHOOL EAST HARLEM,814PCT,336,171,50.9%,50.9,ALLLEA
2022-2023,NEW YORK,3600042,BRONX PREPARATORY CHARTER SCHOOL,814PCT,879,473,53.8%,53.8,ALLLEA
2022-2023,NEW YORK,3600045,BROOKLYN CHARTER SCHOOL (THE),814PCT,166,131,78.9%,78.9,ALLLEA
2022-2023,NEW YORK,3600046,COMMUNITY PARTNERSHIP CHARTER SCHOOL,814PCT,371,209,56.3%,56.3,ALLLEA
2022-2023,NEW YORK,3600047,HARBOR SCIENCE AND ARTS CHARTER SCHOOL,814PCT,198,141,71.2%,71.2,ALLLEA
2022-2023,NEW YORK,3600048,HARRIET TUBMAN CHARTER SCHOOL,814PCT,565,85,15.0%,15,ALLLEA
2022-2023,NEW YORK,3600049,ICAHN CHARTER SCHOOL 1,814PCT,324,80,24.7%,24.7,ALLLEA
2022-2023,NEW YORK,3600053,JOHN V LINDSAY WILDCAT ACADEMY CHARTER SCHOOL,814PCT,331,485,100%,100,ALLLEA
2022-2023,NEW YORK,3600054,KIPP ACADEMY CHARTER SCHOOL,814PCT,1132,420,37.1%,37.1,ALLLEA
2022-2023,NEW YORK,3600055,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,814PCT,582,180,30.9%,30.9,ALLLEA
2022-2023,NEW YORK,3600057,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,814PCT,705,211,29.9%,29.9,ALLLEA
2022-2023,NEW YORK,3600059,RENAISSANCE CHARTER SCHOOL,814PCT,655,172,26.3%,26.3,ALLLEA
2022-2023,NEW YORK,3600060,RIVERHEAD CHARTER SCHOOL,814PCT,823,181,22.0%,22,ALLLEA
2022-2023,NEW YORK,3600061,SISULU-WALKER CHARTER SCHOOL OF HARLEM,814PCT,142,85,59.9%,59.9,ALLLEA
2022-2023,NEW YORK,3600063,BRONX CHARTER SCHOOL FOR THE ARTS,814PCT,596,395,66.3%,66.3,ALLLEA
2022-2023,NEW YORK,3600066,FAMILY LIFE ACADEMY CHARTER SCHOOL,814PCT,395,213,53.9%,53.9,ALLLEA
2022-2023,NEW YORK,3600067,GLOBAL CONCEPTS CHARTER SCHOOL,814PCT,926,508,54.9%,54.9,ALLLEA
2022-2023,NEW YORK,3600068,HARLEM PREP CHARTER SCHOOL,814PCT,759,577,76.0%,76,ALLLEA
2022-2023,NEW YORK,3600070,SOUTHSIDE ACADEMY CHARTER SCHOOL,814PCT,691,525,76.0%,76,ALLLEA
2022-2023,NEW YORK,3600071,BUFFALO UNITED CHARTER SCHOOL,814PCT,659,411,62.4%,62.4,ALLLEA
2022-2023,NEW YORK,3600073,ENTERPRISE CHARTER SCHOOL,814PCT,362,213,58.8%,58.8,ALLLEA
2022-2023,NEW YORK,3600076,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,814PCT,8932,4655,52.1%,52.1,ALLLEA
2022-2023,NEW YORK,3600077,NEW YORK CITY GEOGRAPHIC DISTRICT # 2,814PCT,52996,22240,42.0%,42,ALLLEA
2022-2023,NEW YORK,3600078,NEW YORK CITY GEOGRAPHIC DISTRICT # 3,814PCT,18162,8485,46.7%,46.7,ALLLEA
2022-2023,NEW YORK,3600079,NEW YORK CITY GEOGRAPHIC DISTRICT # 4,814PCT,10152,5860,57.7%,57.7,ALLLEA
2022-2023,NEW YORK,3600080,HARLEM VILLAGE ACADEMY WEST CHARTER SCHOOL,814PCT,639,271,42.4%,42.4,ALLLEA
2022-2023,NEW YORK,3600081,NEW YORK CITY GEOGRAPHIC DISTRICT # 5,814PCT,7506,5338,71.1%,71.1,ALLLEA
2022-2023,NEW YORK,3600082,KIPP STAR COLLEGE PREP CHARTER SCHOOL,814PCT,740,346,46.8%,46.8,ALLLEA
2022-2023,NEW YORK,3600083,NEW YORK CITY GEOGRAPHIC DISTRICT # 6,814PCT,16021,8526,53.2%,53.2,ALLLEA
2022-2023,NEW YORK,3600084,NEW YORK CITY GEOGRAPHIC DISTRICT # 7,814PCT,13516,7825,57.9%,57.9,ALLLEA
2022-2023,NEW YORK,3600085,NEW YORK CITY GEOGRAPHIC DISTRICT # 8,814PCT,21065,12439,59.1%,59.1,ALLLEA
2022-2023,NEW YORK,3600086,NEW YORK CITY GEOGRAPHIC DISTRICT # 9,814PCT,23915,13680,57.2%,57.2,ALLLEA
2022-2023,NEW YORK,3600087,NEW YORK CITY GEOGRAPHIC DISTRICT #10,814PCT,41388,18793,45.4%,45.4,ALLLEA
2022-2023,NEW YORK,3600088,NEW YORK CITY GEOGRAPHIC DISTRICT #11,814PCT,29693,13207,44.5%,44.5,ALLLEA
2022-2023,NEW YORK,3600089,BRONX CHARTER SCHOOL FOR BETTER LEARNING,814PCT,546,160,29.3%,29.3,ALLLEA
2022-2023,NEW YORK,3600090,NEW YORK CITY GEOGRAPHIC DISTRICT #12,814PCT,15523,9162,59.0%,59,ALLLEA
2022-2023,NEW YORK,3600091,NEW YORK CITY GEOGRAPHIC DISTRICT #13,814PCT,18121,7933,43.8%,43.8,ALLLEA
2022-2023,NEW YORK,3600092,NEW YORK CITY GEOGRAPHIC DISTRICT #15,814PCT,25738,10043,39.0%,39,ALLLEA
2022-2023,NEW YORK,3600094,NEW YORK CITY GEOGRAPHIC DISTRICT #16,814PCT,4767,3272,68.6%,68.6,ALLLEA
2022-2023,NEW YORK,3600095,NEW YORK CITY GEOGRAPHIC DISTRICT #17,814PCT,16367,8190,50.0%,50,ALLLEA
2022-2023,NEW YORK,3600096,NEW YORK CITY GEOGRAPHIC DISTRICT #18,814PCT,9590,5482,57.2%,57.2,ALLLEA
2022-2023,NEW YORK,3600097,NEW YORK CITY GEOGRAPHIC DISTRICT #32,814PCT,8919,4437,49.7%,49.7,ALLLEA
2022-2023,NEW YORK,3600098,NEW YORK CITY GEOGRAPHIC DISTRICT #24,814PCT,47933,17267,36.0%,36,ALLLEA
2022-2023,NEW YORK,3600099,NEW YORK CITY GEOGRAPHIC DISTRICT #26,814PCT,27879,7357,26.4%,26.4,ALLLEA
2022-2023,NEW YORK,3600100,NEW YORK CITY GEOGRAPHIC DISTRICT #28,814PCT,34353,14193,41.3%,41.3,ALLLEA
2022-2023,NEW YORK,3600101,NEW YORK CITY GEOGRAPHIC DISTRICT #29,814PCT,20714,10298,49.7%,49.7,ALLLEA
2022-2023,NEW YORK,3600102,NEW YORK CITY GEOGRAPHIC DISTRICT #30,814PCT,33320,13657,41.0%,41,ALLLEA
2022-2023,NEW YORK,3600103,NEW YORK CITY GEOGRAPHIC DISTRICT #31,814PCT,54651,20609,37.7%,37.7,ALLLEA
2022-2023,NEW YORK,3600104,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,814PCT,1003,174,17.3%,17.3,ALLLEA
2022-2023,NEW YORK,3600105,BUFFALO ACADEMY OF SCIENCE CHARTER SCHOOL,814PCT,881,388,44.0%,44,ALLLEA
2022-2023,NEW YORK,3600106,WESTERN NEW YORK MARITIME CHARTER SCHOOL,814PCT,369,263,71.3%,71.3,ALLLEA
2022-2023,NEW YORK,3600107,WESTMINSTER COMMUNITY CHARTER SCHOOL,814PCT,427,269,63.0%,63,ALLLEA
2022-2023,NEW YORK,3600108,HARLEM CHILDREN'S ZONE PROMISE ACADEMY CHARTER SCHOOL,814PCT,1138,140,12.3%,12.3,ALLLEA
2022-2023,NEW YORK,3600109,OPPORTUNITY CHARTER SCHOOL,814PCT,379,163,43.0%,43,ALLLEA
2022-2023,NEW YORK,3600110,BRONX CHARTER SCHOOL FOR CHILDREN,814PCT,524,265,50.6%,50.6,ALLLEA
2022-2023,NEW YORK,3600111,PHAROS ACADEMY CHARTER SCHOOL,814PCT,726,266,36.6%,36.6,ALLLEA
2022-2023,NEW YORK,3600112,GRAND CONCOURSE ACADEMY CHARTER SCHOOL,814PCT,699,291,41.6%,41.6,ALLLEA
2022-2023,NEW YORK,3600113,BRONX CHARTER SCHOOL FOR EXCELLENCE,814PCT,792,181,22.9%,22.9,ALLLEA
2022-2023,NEW YORK,3600114,EXCELLENCE BOYS CHARTER SCHOOL OF BEDFORD STUYVESANT,814PCT,472,299,63.3%,63.3,ALLLEA
2022-2023,NEW YORK,3600115,WILLIAMSBURG CHARTER HIGH SCHOOL,814PCT,968,801,82.7%,82.7,ALLLEA
2022-2023,NEW YORK,3600116,BROOKLYN EXCELSIOR CHARTER SCHOOL,814PCT,610,459,75.2%,75.2,ALLLEA
2022-2023,NEW YORK,3600118,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,814PCT,282,162,57.4%,57.4,ALLLEA
2022-2023,NEW YORK,3600119,NEW YORK CITY GEOGRAPHIC DISTRICT #14,814PCT,14328,7086,49.5%,49.5,ALLLEA
2022-2023,NEW YORK,3600120,NEW YORK CITY GEOGRAPHIC DISTRICT #19,814PCT,16881,9631,57.1%,57.1,ALLLEA
2022-2023,NEW YORK,3600121,NEW YORK CITY GEOGRAPHIC DISTRICT #23,814PCT,6778,4635,68.4%,68.4,ALLLEA
2022-2023,NEW YORK,3600122,NEW YORK CITY GEOGRAPHIC DISTRICT #25,814PCT,32507,10358,31.9%,31.9,ALLLEA
2022-2023,NEW YORK,3600123,NEW YORK CITY GEOGRAPHIC DISTRICT #27,814PCT,36377,18814,51.7%,51.7,ALLLEA
2022-2023,NEW YORK,3600124,CANISTEO-GREENWOOD CSD,814PCT,926,194,21.0%,21,ALLLEA
2022-2023,NEW YORK,3600125,EASTPORT-SOUTH MANOR CSD,814PCT,2767,403,14.6%,14.6,ALLLEA
2022-2023,NEW YORK,3600126,NEW YORK STATE DEPARTMENT OF CORRECTIONS,814PCT,356,0,0.0%,0,ALLLEA
2022-2023,NEW YORK,3600127,NEW YORK STATE OFFICE MENTAL HEALTH (OMH),814PCT,172,0,0.0%,0,ALLLEA
2022-2023,NEW YORK,3600128,KIPP TECH VALLEY CHARTER SCHOOL,814PCT,913,595,65.2%,65.2,ALLLEA
2022-2023,NEW YORK,3600131,NEW YORK STATE OFFICE OF CHILDREN AND FAMILY SERVICES (OCFS),814PCT,338,0,0.0%,0,ALLLEA
2022-2023,NEW YORK,3600133,NEW YORK STATE SCHOOL FOR THE BLIND,814PCT,58,28,48.3%,48.3,ALLLEA
2022-2023,NEW YORK,3600134,URBAN CHOICE CHARTER SCHOOL,814PCT,378,9,2.4%,2.4,ALLLEA
2022-2023,NEW YORK,3600135,NYC SPECIAL SCHOOLS - DISTRICT 75,814PCT,25460,18177,71.4%,71.4,ALLLEA
2022-2023,NEW YORK,3600136,GIRLS PREPARATORY CHARTER SCHOOL OF NEW YORK,814PCT,307,222,72.3%,72.3,ALLLEA
2022-2023,NEW YORK,3600137,MANHATTAN CHARTER SCHOOL,814PCT,179,207,100%,100,ALLLEA
2022-2023,NEW YORK,3600138,HARLEM LINK CHARTER SCHOOL,814PCT,364,274,75.3%,75.3,ALLLEA
2022-2023,NEW YORK,3600139,FUTURE LEADERS INSTITUTE CHARTER SCHOOL,814PCT,301,152,50.5%,50.5,ALLLEA
2022-2023,NEW YORK,3600140,HARLEM CHILDREN'S ZONE PROMISE ACADEMY II CHARTER SCHOOL,814PCT,1019,218,21.4%,21.4,ALLLEA
2022-2023,NEW YORK,3600141,HARLEM VILLAGE ACADEMY EAST CHARTER SCHOOL,814PCT,478,219,45.8%,45.8,ALLLEA
2022-2023,NEW YORK,3600142,NYC AUTISM CHARTER SCHOOL EAST HARLEM,814PCT,37,35,94.6%,94.6,ALLLEA
2022-2023,NEW YORK,3600143,KIPP INFINITY CHARTER SCHOOL,814PCT,1807,759,42.0%,42,ALLLEA
2022-2023,NEW YORK,3600144,SOUTH BRONX CHARTER SCHOOL,814PCT,458,234,51.1%,51.1,ALLLEA
2022-2023,NEW YORK,3600145,WILLIAMSBURG COLLEGIATE CHARTER SCHOOL,814PCT,247,138,55.9%,55.9,ALLLEA
2022-2023,NEW YORK,3600146,HELLENIC CLASSICAL CHARTER SCHOOL,814PCT,483,91,18.8%,18.8,ALLLEA
2022-2023,NEW YORK,3600147,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,814PCT,1339,601,44.9%,44.9,ALLLEA
2022-2023,NEW YORK,3600148,KIPP ALWAYS MENTALLY PREPARED CHARTER SCHOOL,814PCT,871,423,48.6%,48.6,ALLLEA
2022-2023,NEW YORK,3600149,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,814PCT,1144,457,39.9%,39.9,ALLLEA
2022-2023,NEW YORK,3600151,NEW YORK CITY GEOGRAPHIC DISTRICT #20,814PCT,43913,11876,27.0%,27,ALLLEA
2022-2023,NEW YORK,3600152,NEW YORK CITY GEOGRAPHIC DISTRICT #21,814PCT,32617,14006,42.9%,42.9,ALLLEA
2022-2023,NEW YORK,3600153,NEW YORK CITY GEOGRAPHIC DISTRICT #22,814PCT,28768,11567,40.2%,40.2,ALLLEA
2022-2023,NEW YORK,3600154,NEW YORK STATE SCHOOL FOR THE DEAF,814PCT,42,18,42.9%,42.9,ALLLEA
2022-2023,NEW YORK,3600155,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE,814PCT,1119,212,18.9%,18.9,ALLLEA
2022-2023,NEW YORK,3600157,EXPLORE CHARTER SCHOOL,814PCT,519,153,29.5%,29.5,ALLLEA
2022-2023,NEW YORK,3600158,DEMOCRACY PREPARATORY CHARTER SCHOOL,814PCT,603,426,70.6%,70.6,ALLLEA
2022-2023,NEW YORK,3600159,COMMUNITY ROOTS CHARTER SCHOOL,814PCT,469,49,10.4%,10.4,ALLLEA
2022-2023,NEW YORK,3600160,ELMWOOD VILLAGE CHARTER SCHOOL DAYS PARK,814PCT,437,156,35.7%,35.7,ALLLEA
2022-2023,NEW YORK,3600161,SOUTH BRONX CLASSICAL CHARTER SCHOOL,814PCT,498,137,27.5%,27.5,ALLLEA
2022-2023,NEW YORK,3600162,KIPP ALBANY COMMUNITY CHARTER SCHOOL,814PCT,682,487,71.4%,71.4,ALLLEA
2022-2023,NEW YORK,3600163,INTERNATIONAL LEADERSHIP CHARTER  HIGH SCHOOL,814PCT,318,209,65.7%,65.7,ALLLEA
2022-2023,NEW YORK,3600164,NIAGARA CHARTER SCHOOL,814PCT,342,243,71.1%,71.1,ALLLEA
2022-2023,NEW YORK,3600165,LEADERS IN OUR NEIGHBORHOOD CHARTER SCHOOL,814PCT,980,355,36.2%,36.2,ALLLEA
2022-2023,NEW YORK,3600166,ACHIEVEMENT FIRST-BUSHWICK CHARTER SCHOOL,814PCT,938,381,40.6%,40.6,ALLLEA
2022-2023,NEW YORK,3600167,NEW HEIGHTS ACADEMY CHARTER SCHOOL,814PCT,731,187,25.6%,25.6,ALLLEA
2022-2023,NEW YORK,3600169,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 1,814PCT,1574,786,49.9%,49.9,ALLLEA
2022-2023,NEW YORK,3600170,ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL,814PCT,738,361,48.9%,48.9,ALLLEA
2022-2023,NEW YORK,3600172,LEADERSHIP PREPARATORY BEDFORD STUYVESANT CHARTER SCHOOL,814PCT,1186,589,49.7%,49.7,ALLLEA
2022-2023,NEW YORK,3600173,TRUE NORTH ROCHESTER PREPARATORY CHARTER SCHOOL,814PCT,1301,791,60.8%,60.8,ALLLEA
2022-2023,NEW YORK,3600943,ICAHN CHARTER SCHOOL 2,814PCT,331,99,29.9%,29.9,ALLLEA
2022-2023,NEW YORK,3600944,KINGS COLLEGIATE CHARTER SCHOOL,814PCT,1215,747,61.5%,61.5,ALLLEA
2022-2023,NEW YORK,3600945,GREEN TECH HIGH CHARTER SCHOOL,814PCT,414,440,100%,100,ALLLEA
2022-2023,NEW YORK,3600946,HENRY JOHNSON CHARTER SCHOOL,814PCT,356,194,54.5%,54.5,ALLLEA
2022-2023,NEW YORK,3600947,NYS OFFICE FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES,814PCT,2,0,0.0%,0,ALLLEA
2022-2023,NEW YORK,3600948,NORTHSIDE CHARTER HIGH SCHOOL,814PCT,401,276,68.8%,68.8,ALLLEA
2022-2023,NEW YORK,3600949,PAVE ACADEMY CHARTER SCHOOL,814PCT,473,253,53.5%,53.5,ALLLEA
2022-2023,NEW YORK,3600950,ROCHESTER ACADEMY CHARTER SCHOOL,814PCT,823,409,49.7%,49.7,ALLLEA
2022-2023,NEW YORK,3600952,EQUITY PROJECT CHARTER SCHOOL (THE),814PCT,1066,409,38.4%,38.4,ALLLEA
2022-2023,NEW YORK,3600953,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 4,814PCT,254,70,27.6%,27.6,ALLLEA
2022-2023,NEW YORK,3600954,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 2,814PCT,337,127,37.7%,37.7,ALLLEA
2022-2023,NEW YORK,3600955,ICAHN CHARTER SCHOOL 3,814PCT,330,71,21.5%,21.5,ALLLEA
2022-2023,NEW YORK,3600956,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,814PCT,549,26,4.7%,4.7,ALLLEA
2022-2023,NEW YORK,3600957,VOICE CHARTER SCHOOL OF NEW YORK,814PCT,751,500,66.6%,66.6,ALLLEA
2022-2023,NEW YORK,3600958,ST. HOPE LEADERSHIP ACADEMY CHARTER SCHOOL,814PCT,227,123,54.2%,54.2,ALLLEA
2022-2023,NEW YORK,3600959,NYC CHARTER HS - AECI,814PCT,429,276,64.3%,64.3,ALLLEA
2022-2023,NEW YORK,3600960,MOTT HAVEN ACADEMY CHARTER SCHOOL,814PCT,452,234,51.8%,51.8,ALLLEA
2022-2023,NEW YORK,3600961,LA CIMA CHARTER SCHOOL,814PCT,199,129,64.8%,64.8,ALLLEA
2022-2023,NEW YORK,3600962,SUCCESS ACADEMY CHARTER SCHOOL-HARLEM 3,814PCT,693,360,51.9%,51.9,ALLLEA
2022-2023,NEW YORK,3600963,UNIVERSITY PREP CHARTER HIGH SCHOOL,814PCT,433,249,57.5%,57.5,ALLLEA
2022-2023,NEW YORK,3600964,DREAM CHARTER SCHOOL,814PCT,929,683,73.5%,73.5,ALLLEA
2022-2023,NEW YORK,3600965,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,814PCT,342,137,40.1%,40.1,ALLLEA
2022-2023,NEW YORK,3600966,BROOKLYN ASCEND CHARTER SCHOOL,814PCT,1376,505,36.7%,36.7,ALLLEA
2022-2023,NEW YORK,3600967,BGLIG-SHIRLEY RODRIGUEZ-REMENESKI CS,814PCT,341,190,55.7%,55.7,ALLLEA
2022-2023,NEW YORK,3600968,BRONX COMMUNITY CHARTER SCHOOL,814PCT,459,163,35.5%,35.5,ALLLEA
2022-2023,NEW YORK,3600969,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,814PCT,1057,570,53.9%,53.9,ALLLEA
2022-2023,NEW YORK,3600984,BROWNSVILLE COLLEGIATE  CHARTER SCHOOL,814PCT,117,96,82.1%,82.1,ALLLEA
2022-2023,NEW YORK,3600986,GIRLS PREPARATORY CHARTER SCHOOL OF THE BRONX,814PCT,691,447,64.7%,64.7,ALLLEA
2022-2023,NEW YORK,3600987,GROWING UP GREEN CHARTER SCHOOL,814PCT,723,433,59.9%,59.9,ALLLEA
2022-2023,NEW YORK,3600988,EVERGREEN CHARTER SCHOOL,814PCT,966,202,20.9%,20.9,ALLLEA
2022-2023,NEW YORK,3600989,BROOKLYN SCHOLARS CHARTER SCHOOL,814PCT,717,350,48.8%,48.8,ALLLEA
2022-2023,NEW YORK,3600990,NEW ROOTS CHARTER SCHOOL,814PCT,106,59,55.7%,55.7,ALLLEA
2022-2023,NEW YORK,3600992,KIPP TROY PREPARATORY CHARTER SCHOOL,814PCT,741,394,53.2%,53.2,ALLLEA
2022-2023,NEW YORK,3600993,LEADERSHIP PREPARATORY OCEAN HILL CHARTER SCHOOL,814PCT,1202,664,55.2%,55.2,ALLLEA
2022-2023,NEW YORK,3600994,EXPLORE EMPOWER CHARTER SCHOOL,814PCT,430,179,41.6%,41.6,ALLLEA
2022-2023,NEW YORK,3600995,ICAHN CHARTER SCHOOL 4,814PCT,348,68,19.5%,19.5,ALLLEA
2022-2023,NEW YORK,3600996,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL,814PCT,858,380,44.3%,44.3,ALLLEA
2022-2023,NEW YORK,3600997,ACADEMY CHARTER SCHOOL,814PCT,1880,509,27.1%,27.1,ALLLEA
2022-2023,NEW YORK,3600998,SUMMIT ACADEMY CHARTER SCHOOL,814PCT,203,168,82.8%,82.8,ALLLEA
2022-2023,NEW YORK,3601000,EXCELLENCE GIRLS CHARTER SCHOOL,814PCT,1050,737,70.2%,70.2,ALLLEA
2022-2023,NEW YORK,3601001,ACADEMIC LEADERSHIP CHARTER SCHOOL,814PCT,455,192,42.2%,42.2,ALLLEA
2022-2023,NEW YORK,3601002,BROWNSVILLE ASCEND CHARTER SCHOOL,814PCT,871,355,40.8%,40.8,ALLLEA
